City,neighbourhood,area,MLS_num,Price,Address,Bedrooms,Bathrooms,Parking,Size,Brokerage,floorNum,dateListed
Toronto,Downtown,Yorkville,C5450916,3500,906 - 88 Cumberland St,2,2,0,700-799,"SOTHEBY`S INTERNATIONAL REALTY CANADA, BROKERAGE",906,2021-12-06
Toronto,Downtown,Yorkville,C5448858,4900,709 - 110 Bloor St W,2,2,1,"1,800-1,999","RE/MAX UNIQUE INC., BROKERAGE",709,2021-12-03
Toronto,Downtown,Yorkville,C5448458,3795,1303 - 32 Davenport Rd,2+1,2,1,800-899,"ROYAL LEPAGE TERREQUITY REALTY, BROKERAGE",1303,2021-12-02
Toronto,Downtown,Yorkville,C5447942,2900,1911 - 914 Yonge St,2,1,0,"1,000-1,199","ROYAL LEPAGE URBAN REALTY, BROKERAGE",1911,2021-12-02
Toronto,Downtown,Yorkville,C5448774,2290,608 - 40 Scollard St,1,1,1,600-699,"LANDSTARS 360 REALTY INC., BROKERAGE",608,2021-12-02
Toronto,Downtown,Yorkville,C5447681,3150,1411 - 1 Yorkville Ave,2,2,1,600-699,"RIGHT AT HOME REALTY INC., BROKERAGE",1411,2021-12-01
Toronto,Downtown,Yorkville,C5446338,2500,1805 - 914 Yonge St,1,1,0,800-899,"CENTURY 21 HERITAGE GROUP LTD., BROKERAGE",1805,2021-11-30
Toronto,Downtown,Yorkville,C5444300,2350,817 - 155 Yorkville Ave,1+1,1,0,700-799,"CULTURELINK REALTY INC., BROKERAGE",817,2021-11-28
Toronto,Scarborough,Agincourt North,E5461127,2699,47 - 435 Middlefield Rd,3,2,2,0,"HOMELIFE/FUTURE REALTY INC., BROKERAGE",47,2021-12-26
Toronto,Scarborough,Agincourt North,E5459922,2200,802 - 5039 Finch  Ave E,2,2,1,700-799,"RE/MAX REALTRON REALTY INC., BROKERAGE",802,2021-12-21
Toronto,Scarborough,Agincourt North,E5454531,3000,20 - 435 Middlefield Rd,3+1,4,3,"1,800-1,999","RE/MAX REALTRON REALTY INC., BROKERAGE",20,2021-12-11
Toronto,Scarborough,Agincourt South-Malvern West,E5462078,1925,3009 - 255 Village Green Sq,1,1,1,500-599,"SPECTRUM REALTY SERVICES INC., BROKERAGE",3009,2021-12-29
Toronto,Scarborough,Agincourt South-Malvern West,E5461517,2500,PH 3 - 151 Village Green Sq,2,2,1,700-799,"BAY STREET GROUP INC., BROKERAGE",PH,2021-12-28
Toronto,Scarborough,Agincourt South-Malvern West,E5460558,1900,PH01 - 125 Village Green Sq,1,1,1,500-599,"RE/MAX COMMUNITY REALTY INC., BROKERAGE",PH01,2021-12-22
Toronto,Scarborough,Agincourt South-Malvern West,E5459959,2500,504 - 39 Kimbercroft Crt W,2+1,1,1,"1,000-1,199","CENTURY 21 INNOVATIVE REALTY INC., BROKERAGE",504,2021-12-21
Toronto,Scarborough,Agincourt South-Malvern West,E5459647,1900,407 - 255 Village Green Sq,1,1,1,500-599,"HOMECOMFORT REALTY INC., BROKERAGE",407,2021-12-20
Toronto,Scarborough,Agincourt South-Malvern West,E5459495,3500,PH 23 - 135 Village Green Sq,2+1,2,1,"1,200-1,399","RE/MAX REALTRON REALTY INC., BROKERAGE",PH,2021-12-20
Toronto,Scarborough,Agincourt South-Malvern West,E5458802,1800,2712 - 125 Village Green Sq,1,1,1,500-599,"IPRO REALTY LTD., BROKERAGE",2712,2021-12-17
Toronto,Scarborough,Agincourt South-Malvern West,E5457301,2100,3106 - 125 Village Green Sq,1+1,1,1,600-699,"RE/MAX HALLMARK FIRST GROUP REALTY LTD., BROKERAGE",3106,2021-12-15
Toronto,Scarborough,Agincourt South-Malvern West,E5455913,1850,3401 - 125 Village Green Sq,1,1,1,500-599,"RE/MAX CROSSROADS REALTY INC., BROKERAGE",3401,2021-12-13
Toronto,Scarborough,Agincourt South-Malvern West,E5454117,1950,1106 - 255 Village Green Sq,1+1,2,1,600-699,"ROYAL LEPAGE VISION REALTY, BROKERAGE",1106,2021-12-10
Toronto,Scarborough,Bendale,E5461623,2550,405 - 61 Town Centre Crt,1+1,1,1,600-699,"ROYAL LEPAGE SIGNATURE REALTY, BROKERAGE",405,2021-12-27
